City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
700,Morehead,US,37.2711,-87.1764,43.99,43,0,4.61,clear sky
701,Port Hawkesbury,CA,45.6169,-61.3485,40.8,92,75,1.01,broken clouds
702,Limon,CR,10.0,-83.0333,80.49,69,75,0.0,broken clouds
703,Caxito,AO,-8.5785,13.6643,75.2,97,100,3.15,overcast clouds
704,Talcahuano,CL,-36.7167,-73.1167,55.49,79,4,11.1,clear sky
705,Ekhabi,RU,53.5102,142.9671,15.48,87,100,20.31,overcast clouds
706,San Isidro,PE,-12.1167,-77.05,71.19,73,0,8.05,clear sky
707,Roswell,US,34.0232,-84.3616,58.71,30,0,14.97,clear sky
708,Lewisporte,CA,49.2499,-55.0482,38.55,98,100,10.36,overcast clouds
709,Chipoka,MW,-13.9933,34.5157,74.55,89,100,13.27,light rain
710,Kupang,ID,-10.1667,123.5833,80.2,84,93,2.1,overcast clouds
711,Kabanjahe,ID,3.1001,98.4908,61.59,74,30,1.41,scattered clouds
712,Port Augusta,AU,-32.5,137.7667,77.74,35,100,11.86,overcast clouds
713,Boende,CD,-0.2167,20.8667,72.28,86,100,1.92,overcast clouds
714,Taft,IR,31.7471,54.2088,48.15,16,0,4.61,clear sky
715,Lavumisa,SZ,-27.31,31.892,67.96,96,74,2.35,broken clouds
716,Osinovo,RU,55.8809,48.881,23.09,89,97,12.86,overcast clouds
717,Nador,MA,35.174,-2.9287,59.25,82,100,12.66,overcast clouds
718,Vagur,FO,61.4732,-6.8119,43.56,91,94,9.95,overcast clouds
719,West Bay,KY,19.3667,-81.4167,78.87,69,75,12.66,broken clouds
720,Tual,ID,-5.6667,132.75,79.21,83,100,16.26,light rain
721,Masterton,NZ,-40.9597,175.6575,63.88,70,92,7.0,overcast clouds
722,Luwuk,ID,-0.9516,122.7875,80.98,78,100,1.07,overcast clouds
723,Akyab,MM,20.15,92.9,77.5,85,41,2.44,scattered clouds
724,Chapais,CA,49.7834,-74.8492,2.98,93,100,11.61,light snow
725,Termiz,UZ,37.2242,67.2783,46.49,71,0,4.61,clear sky
726,Sarankhola,BD,22.3082,89.7897,75.42,98,35,4.34,scattered clouds
727,Nhulunbuy,AU,-12.2333,136.7667,86.61,74,40,8.05,scattered clouds
728,Kattivakkam,IN,13.2167,80.3167,82.49,92,7,10.38,clear sky
729,Nuevo Progreso,MX,23.1667,-97.95,73.54,53,0,5.01,clear sky
730,Roma,US,43.2128,-75.4557,23.38,81,100,14.97,mist
731,Salina,US,38.8403,-97.6114,53.31,32,0,13.8,clear sky
732,Kokoda,PG,-8.8785,147.7407,86.14,68,76,3.53,broken clouds
733,San Marcos,US,33.1434,-117.1661,71.71,69,20,10.36,few clouds
734,Salalah,OM,17.0151,54.0924,75.29,50,0,4.61,clear sky
735,Sechura,PE,-5.5569,-80.8222,77.31,61,98,14.85,overcast clouds
736,Arrecife,ES,28.963,-13.5477,64.38,82,20,8.05,few clouds
